id,tokens,tags
7585_aug0,"['In', 'summary', ',', 'lck', '(', 'p56', ')', 'activity', 'stimulates', 'G1', '/', 'S', 'transition', 'in', 'immature', 'thymoblasts', 'and', 'maintains', 'cell', 'viability', 'via', 'transduction', 'of', 'constitutive', 'activation', 'signals', 'downstream', 'to', 'components', 'of', 'the', 'growth', 'factor', 'p56', '-', 'p56', 'protein', '2', '/', 'Raf', '/', 'MAPK', 'pathway', '.']","['O', 'O', 'O', 'B-Disease', 'O', 'B-Disease', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Disease', 'I-Disease', 'B-Disease', 'I-Disease', 'B-Disease', 'I-Disease', 'I-Disease', 'O', 'B-Disease', 'O', 'B-Disease', 'O', 'O']"
11976_aug0,"['Inhibition', 'of', 'constitutive', 'RET', 'activity', 'results', 'in', 'cell', 'death', 'of', 'TT', 'cells', 'and', 'blocks', 'focus', 'formation', 'induced', 'by', 'oncogenic', 'forms', 'of', 'RET', 'in', 'tal', '-', '1', '3T3', 'cells', '.']","['O', 'O', 'O', 'B-Disease', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Disease', 'O', 'B-Disease', 'I-Disease', 'I-Disease', 'O', 'O', 'O']"
5279_aug0,"['studies', 'indicate', 'vitro', 'vivo', 'electrical', 'stimulation', 'generate', 'reactive', 'oxygen', 'species', 'affect', 'p21', 'activity', ',', 'part', 'responsible']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Disease', 'O', 'O', 'O', 'O']"
5279_aug1,"['studies', 'indicate', 'vitro', 'vivo', 'electrical', 'stimulation', 'generate', 'reactive', 'oxygen', 'species', 'affect', 'p21', 'gene', 'activity', ',', 'part', 'responsible']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Disease', 'I-Disease', 'O', 'O', 'O', 'O']"
5279_aug2,"['studies', 'indicate', 'vitro', 'vivo', 'electrical', 'stimulation', 'generate', 'reactive', 'oxygen', 'species', 'affect', 'thromboxane', 'synthetase', 'activity', ',', 'part', 'responsible']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Disease', 'I-Disease', 'O', 'O', 'O', 'O']"
5279_aug3,"['studies', 'indicate', 'vitro', 'vivo', 'electrical', 'stimulation', 'generate', 'reactive', 'oxygen', 'species', 'affect', 'thromboxane', 'receptor', 'activity', ',', 'part', 'responsible']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Disease', 'I-Disease', 'O', 'O', 'O', 'O']"
5279_aug4,"['studies', 'indicate', 'vitro', 'vivo', 'electrical', 'stimulation', 'generate', 'reactive', 'oxygen', 'species', 'affect', 'MAPK', 'activity', ',', 'part', 'responsible']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Disease', 'O', 'O', 'O', 'O']"
10538_aug0,"['However', ',', 'its', 'participation', 'in', 'U1A', 'peptide', 'binding', 'has', 'not', 'been', 'shown', '.']","['O', 'O', 'O', 'O', 'O', 'B-Disease', 'I-Disease', 'O', 'O', 'O', 'O', 'O', 'O']"
10538_aug1,"['However', ',', 'its', 'participation', 'in', 'BSA', 'binding', 'has', 'not', 'been', 'shown', '.']","['O', 'O', 'O', 'O', 'O', 'B-Disease', 'O', 'O', 'O', 'O', 'O', 'O']"
10538_aug2,"['However', ',', 'its', 'participation', 'in', 'vertebrate', 'PAP', 'binding', 'has', 'not', 'been', 'shown', '.']","['O', 'O', 'O', 'O', 'O', 'B-Disease', 'I-Disease', 'O', 'O', 'O', 'O', 'O', 'O']"
10538_aug3,"['However', ',', 'its', 'participation', 'in', 'p21', 'binding', 'has', 'not', 'been', 'shown', '.']","['O', 'O', 'O', 'O', 'O', 'B-Disease', 'O', 'O', 'O', 'O', 'O', 'O']"
10538_aug4,"['However', ',', 'its', 'participation', 'in', 'SIM1', 'binding', 'has', 'not', 'been', 'shown', '.']","['O', 'O', 'O', 'O', 'O', 'B-Disease', 'O', 'O', 'O', 'O', 'O', 'O']"
9597_aug0,"['Identification', 'and', 'characterization', 'of', 'IS2606', 'and', 'IS2404', ':', 'two', 'distinct', 'repeated', 'sequences', 'for', 'detection', 'of', 'Mycobacterium', 'ulcerans', 'by', 'PCR', '.']","['O', 'O', 'O', 'O', 'B-Disease', 'O', 'B-Disease', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
9597_aug1,"['Identification', 'and', 'characterization', 'of', 'TP53', 'target', 'TP53', 'target', 'gene', 'and', 'IS2606', ':', 'two', 'distinct', 'repeated', 'sequences', 'for', 'detection', 'of', 'Mycobacterium', 'ulcerans', 'by', 'PCR', '.']","['O', 'O', 'O', 'O', 'B-Disease', 'I-Disease', 'B-Disease', 'I-Disease', 'I-Disease', 'O', 'B-Disease', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
9597_aug2,"['Identification', 'and', 'characterization', 'of', 'wild', '-', 'wild', '-', 'type', 'TP53', 'TP53', 'and', 'IS2606', ':', 'two', 'distinct', 'repeated', 'sequences', 'for', 'detection', 'of', 'Mycobacterium', 'ulcerans', 'by', 'PCR', '.']","['O', 'O', 'O', 'O', 'B-Disease', 'I-Disease', 'B-Disease', 'I-Disease', 'I-Disease', 'I-Disease', 'I-Disease', 'O', 'B-Disease', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
10333_aug0,"['In', 'simpler', 'organisms', ',', 'the', 'APS', 'kinase', 'and', 'ATP', 'sulfurylase', 'reactions', 'are', 'catalyzed', 'by', 'separate', 'enzymes', 'encoded', 'by', 'two', 'or', 'three', 'genes', ',', 'suggesting', 'that', 'a', 'fusion', 'of', 'separate', 'genes', 'during', 'the', 'course', 'of', 'evolution', 'generated', 'the', 'bifunctional', 'enzyme', '.']","['O', 'O', 'O', 'O', 'O', 'B-Disease', 'I-Disease', 'O', 'B-Disease', 'I-Disease', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
10333_aug1,"['In', 'simpler', 'organisms', ',', 'the', 'HSP70', 'proteins', 'and', 'HSP70', 'proteins', 'reactions', 'are', 'catalyzed', 'by', 'separate', 'enzymes', 'encoded', 'by', 'two', 'or', 'three', 'genes', ',', 'suggesting', 'that', 'a', 'fusion', 'of', 'separate', 'genes', 'during', 'the', 'course', 'of', 'evolution', 'generated', 'the', 'bifunctional', 'enzyme', '.']","['O', 'O', 'O', 'O', 'O', 'B-Disease', 'I-Disease', 'O', 'B-Disease', 'I-Disease', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
10333_aug2,"['In', 'simpler', 'organisms', ',', 'the', 'BiP', 'genes', 'and', 'BiP', 'genes', 'reactions', 'are', 'catalyzed', 'by', 'separate', 'enzymes', 'encoded', 'by', 'two', 'or', 'three', 'genes', ',', 'suggesting', 'that', 'a', 'fusion', 'of', 'separate', 'genes', 'during', 'the', 'course', 'of', 'evolution', 'generated', 'the', 'bifunctional', 'enzyme', '.']","['O', 'O', 'O', 'O', 'O', 'B-Disease', 'I-Disease', 'O', 'B-Disease', 'I-Disease', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
4667_aug0,"['Retreatment', 'of', 'these', '2', 'dogs', 'resulted', 'in', 'a', 'similar', ',', 'but', 'blunted', ',', 'response', 'to', 'platelet', '-', 'associated', 'IgG', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Disease', 'I-Disease', 'I-Disease', 'I-Disease', 'O']"
4667_aug1,"['Retreatment', 'of', 'these', '2', 'dogs', 'resulted', 'in', 'a', 'similar', ',', 'but', 'blunted', ',', 'response', 'to', 'serum', 'IgA', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Disease', 'I-Disease', 'O']"
6769_aug0,"['contrast', ',', 'isoform', 'containing', 'epsilon4', 'domain', 'joined', 'directly', 'the', 'M2', 'exon', '(', 'H411', 'cDNA', ')', 'is', 'expressed', 'J558L', 'cell', 'line', ',', 'degraded', 'intracellularly', ',', 'suggesting', 'cell', 'line', '-', 'dependent', 'regulation', 'secretion', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Disease', 'I-Disease', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
6769_aug1,"['contrast', ',', 'isoform', 'containing', 'epsilon4', 'domain', 'joined', 'directly', 'the', 'M2', 'exon', '(', 'H411', ')', 'is', 'expressed', 'J558L', 'cell', 'line', ',', 'degraded', 'intracellularly', ',', 'suggesting', 'cell', 'line', '-', 'dependent', 'regulation', 'secretion', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Disease', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
6769_aug2,"['contrast', ',', 'isoform', 'containing', 'epsilon4', 'domain', 'joined', 'directly', 'the', 'M2', 'exon', '(', 'tal', '-', '1', ')', 'is', 'expressed', 'J558L', 'cell', 'line', ',', 'degraded', 'intracellularly', ',', 'suggesting', 'cell', 'line', '-', 'dependent', 'regulation', 'secretion', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Disease', 'I-Disease', 'I-Disease', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
6769_aug3,"['contrast', ',', 'isoform', 'containing', 'epsilon4', 'domain', 'joined', 'directly', 'the', 'M2', 'exon', '(', 'c', '-', 'myc', ')', 'is', 'expressed', 'J558L', 'cell', 'line', ',', 'degraded', 'intracellularly', ',', 'suggesting', 'cell', 'line', '-', 'dependent', 'regulation', 'secretion', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Disease', 'I-Disease', 'I-Disease', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
6769_aug4,"['contrast', ',', 'isoform', 'containing', 'epsilon4', 'domain', 'joined', 'directly', 'the', 'M2', 'exon', '(', 'tal', '-', '1', 'mutant', ')', 'is', 'expressed', 'J558L', 'cell', 'line', ',', 'degraded', 'intracellularly', ',', 'suggesting', 'cell', 'line', '-', 'dependent', 'regulation', 'secretion', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Disease', 'I-Disease', 'I-Disease', 'I-Disease', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
4877_aug0,"['Expression', 'of', 'the', 'adrenocorticotropin', 'is', 'increased', 'by', 'hormones', ',', 'such', 'as', 'adrenocorticotropin', 'CYP11A1', 'gene', 'CYP11A1', 'gene', ',', 'as', 'well', 'as', 'by', 'a', 'number', 'of', 'growth', 'factors', ',', 'suggesting', 'that', 'its', 'promoter', 'may', 'contain', 'regulatory', 'elements', 'that', 'respond', 'to', 'multiple', 'signal', 'transduction', 'pathways', '.']","['O', 'O', 'O', 'B-Disease', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Disease', 'B-Disease', 'I-Disease', 'B-Disease', 'I-Disease', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
4877_aug1,"['Expression', 'of', 'the', 'luteinizing', 'hormone', 'is', 'increased', 'by', 'hormones', ',', 'such', 'as', 'luteinizing', 'hormone', 'adrenocorticotropin', 'hormone', ',', 'as', 'well', 'as', 'by', 'a', 'number', 'of', 'growth', 'factors', ',', 'suggesting', 'that', 'its', 'promoter', 'may', 'contain', 'regulatory', 'elements', 'that', 'respond', 'to', 'multiple', 'signal', 'transduction', 'pathways', '.']","['O', 'O', 'O', 'B-Disease', 'I-Disease', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Disease', 'I-Disease', 'B-Disease', 'I-Disease', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
1187_aug0,"['The', 'qualitative', 'concentrations', 'of', 'estrogen', 'receptors', 'had', 'a', 'sensitivity', 'of', '37', '.', '%', 'specificity', '100', '%', '.']","['O', 'O', 'O', 'O', 'B-Disease', 'I-Disease', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
1187_aug1,"['The', 'qualitative', 'concentrations', 'of', 'progesteron', 'receptors', 'had', 'a', 'sensitivity', 'of', '37', '.', '%', 'specificity', '100', '%', '.']","['O', 'O', 'O', 'O', 'B-Disease', 'I-Disease', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
1187_aug2,"['The', 'qualitative', 'concentrations', 'of', 'platelet', '-', 'associated', 'IgG', 'had', 'a', 'sensitivity', 'of', '37', '.', '%', 'specificity', '100', '%', '.']","['O', 'O', 'O', 'O', 'B-Disease', 'I-Disease', 'I-Disease', 'I-Disease', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
1187_aug3,"['The', 'qualitative', 'concentrations', 'of', 'serum', 'PTH', 'had', 'a', 'sensitivity', 'of', '37', '.', '%', 'specificity', '100', '%', '.']","['O', 'O', 'O', 'O', 'B-Disease', 'I-Disease', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
1187_aug4,"['The', 'qualitative', 'concentrations', 'of', 'MEK', 'had', 'a', 'sensitivity', 'of', '37', '.', '%', 'specificity', '100', '%', '.']","['O', 'O', 'O', 'O', 'B-Disease', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
12010_aug0,"['Hypercalcemia', 'associated', 'with', 'elevated', 'CD23', 'concentration', 'indicating', 'primary', 'hyperparathyroidism', 'was', 'found', 'in', '7', 'BC', 'patients', '(', '7', '%', ')', 'and', 'in', 'none', 'of', 'healthy', 'women', 'or', 'patients', 'with', 'thyroid', 'cancer', '.']","['O', 'O', 'O', 'O', 'B-Disease', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
12010_aug1,"['Hypercalcemia', 'associated', 'with', 'elevated', 'p21', 'concentration', 'indicating', 'primary', 'hyperparathyroidism', 'was', 'found', 'in', '7', 'BC', 'patients', '(', '7', '%', ')', 'and', 'in', 'none', 'of', 'healthy', 'women', 'or', 'patients', 'with', 'thyroid', 'cancer', '.']","['O', 'O', 'O', 'O', 'B-Disease', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
12010_aug2,"['Hypercalcemia', 'associated', 'with', 'elevated', 'p21', 'gene', 'concentration', 'indicating', 'primary', 'hyperparathyroidism', 'was', 'found', 'in', '7', 'BC', 'patients', '(', '7', '%', ')', 'and', 'in', 'none', 'of', 'healthy', 'women', 'or', 'patients', 'with', 'thyroid', 'cancer', '.']","['O', 'O', 'O', 'O', 'B-Disease', 'I-Disease', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
12010_aug3,"['Hypercalcemia', 'associated', 'with', 'elevated', 'platelet', '-', 'associated', 'IgG', 'concentration', 'indicating', 'primary', 'hyperparathyroidism', 'was', 'found', 'in', '7', 'BC', 'patients', '(', '7', '%', ')', 'and', 'in', 'none', 'of', 'healthy', 'women', 'or', 'patients', 'with', 'thyroid', 'cancer', '.']","['O', 'O', 'O', 'O', 'B-Disease', 'I-Disease', 'I-Disease', 'I-Disease', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
12010_aug4,"['Hypercalcemia', 'associated', 'with', 'elevated', 'estrogen', 'receptors', 'concentration', 'indicating', 'primary', 'hyperparathyroidism', 'was', 'found', 'in', '7', 'BC', 'patients', '(', '7', '%', ')', 'and', 'in', 'none', 'of', 'healthy', 'women', 'or', 'patients', 'with', 'thyroid', 'cancer', '.']","['O', 'O', 'O', 'O', 'B-Disease', 'I-Disease', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
1436_aug0,"['Mutations', 'in', 'the', 'small', 'subunit', 'of', 'ura10', 'affect', 'subunit', 'binding', 'and', 'catalysis', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'B-Disease', 'O', 'O', 'O', 'O', 'O', 'O']"
11514_aug0,"['The', 'utilities', 'measured', 'in', 'our', 'study', 'can', 'be', 'applied', 'directly', 'to', 'quality', '-', 'of', '-', 'life', 'determinations', 'in', 'clinical', 'trials', 'of', 'adjuvant', 'tal', '-', '1', 'to', 'measure', 'the', 'net', 'benefit', 'of', 'therapy', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Disease', 'I-Disease', 'I-Disease', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
11514_aug1,"['The', 'utilities', 'measured', 'in', 'our', 'study', 'can', 'be', 'applied', 'directly', 'to', 'quality', '-', 'of', '-', 'life', 'determinations', 'in', 'clinical', 'trials', 'of', 'adjuvant', 'c', '-', 'myc', 'to', 'measure', 'the', 'net', 'benefit', 'of', 'therapy', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Disease', 'I-Disease', 'I-Disease', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
2495_aug0,"['No', 'significant', 'differences', 'between', 'the', 'two', 'treatment', 'groups', 'were', 'found', ',', 'but', 'rapid', 'responders', 'had', 'a', 'smaller', 'mean', 'initial', 'haemoglobin', 'index', 'which', 'returned', 'more', 'rapidly', 'and', 'more', 'permanently', 'to', 'normal', 'than', 'that', 'of', 'slow', 'responders', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Disease', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
2495_aug1,"['No', 'significant', 'differences', 'between', 'the', 'two', 'treatment', 'groups', 'were', 'found', ',', 'but', 'rapid', 'responders', 'had', 'a', 'smaller', 'mean', 'initial', 'estrogen', 'receptors', 'index', 'which', 'returned', 'more', 'rapidly', 'and', 'more', 'permanently', 'to', 'normal', 'than', 'that', 'of', 'slow', 'responders', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Disease', 'I-Disease', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
2495_aug2,"['No', 'significant', 'differences', 'between', 'the', 'two', 'treatment', 'groups', 'were', 'found', ',', 'but', 'rapid', 'responders', 'had', 'a', 'smaller', 'mean', 'initial', 'progesteron', 'receptors', 'index', 'which', 'returned', 'more', 'rapidly', 'and', 'more', 'permanently', 'to', 'normal', 'than', 'that', 'of', 'slow', 'responders', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Disease', 'I-Disease', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
6257_aug0,"['The', 'transactivation', 'function', 'of', 'HIV', '-', '1', 'promoter', 'was', 'also', 'observed', 'in', 'the', 'HeLa', 'epithelial', 'cell', 'line', ',', 'which', 'suggests', 'that', 'EBV', 'and', 'HIV', '-', '1', 'infection', 'of', 'non', '-', 'B', 'cells', 'EBNA2', '-', '1', 'promoter', 'activation', '.']","['O', 'O', 'O', 'O', 'B-Disease', 'I-Disease', 'I-Disease', 'I-Disease', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Disease', 'I-Disease', 'I-Disease', 'I-Disease', 'O', 'O']"
12306_aug0,"['The', 'Cat8p', 'gene', 'family', 'regulates', 'multiple', 'extracellular', 'matrix', 'genes', '.']","['O', 'B-Disease', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
12306_aug1,"['The', 'Cat4p', 'gene', 'family', 'regulates', 'multiple', 'extracellular', 'matrix', 'genes', '.']","['O', 'B-Disease', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
12306_aug2,"['The', 'Mig1p', 'gene', 'family', 'regulates', 'multiple', 'extracellular', 'matrix', 'genes', '.']","['O', 'B-Disease', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
2738_aug0,"['It', 'is', 'concluded', 'that', 'the', 'acetyl', 'cholinesterase', 'response', 'to', '12', '.', '5', 'micrograms', 'i', '.', 'v', '.']","['O', 'O', 'O', 'O', 'O', 'B-Disease', 'I-Disease', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
2738_aug1,"['It', 'is', 'concluded', 'that', 'the', 'aspartate', 'aminotransferase', 'response', 'to', '12', '.', '5', 'micrograms', 'i', '.', 'v', '.']","['O', 'O', 'O', 'O', 'O', 'B-Disease', 'I-Disease', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
10252_aug0,"['The', 'backbone', 'dynamics', 'of', 'residues', 'located', 'in', 'the', 'folded', 'part', 'of', 'LIM2', '(', 'CRP2', ')', 'CRP2', 'have', 'been', 'characterized', 'by', 'proton', '-', 'detected', '(', '15', ')', 'N', 'NMR', 'spectroscopy', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Disease', 'O', 'B-Disease', 'O', 'B-Disease', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
10252_aug1,"['The', 'backbone', 'dynamics', 'of', 'residues', 'located', 'in', 'the', 'folded', 'part', 'of', 'R122A', '(', 'R122A', ')', 'LIM2', 'have', 'been', 'characterized', 'by', 'proton', '-', 'detected', '(', '15', ')', 'N', 'NMR', 'spectroscopy', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Disease', 'O', 'B-Disease', 'O', 'B-Disease', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
10252_aug2,"['The', 'backbone', 'dynamics', 'of', 'residues', 'located', 'in', 'the', 'folded', 'part', 'of', 'p38', '(', 'p38', ')', 'p38', 'have', 'been', 'characterized', 'by', 'proton', '-', 'detected', '(', '15', ')', 'N', 'NMR', 'spectroscopy', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Disease', 'O', 'B-Disease', 'O', 'B-Disease', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
2562_aug0,"['Platelet', 'function', 'and', 'platelet', '-', 'polymorphonuclear', '-', 'neutrophil', 'interaction', 'in', 'patients', 'with', 'deficient', 'erythropoietin', 'activity', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Disease', 'O', 'O']"
2562_aug1,"['Platelet', 'function', 'and', 'platelet', '-', 'polymorphonuclear', '-', 'neutrophil', 'interaction', 'in', 'patients', 'with', 'deficient', 'thrombomodulin', 'activity', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Disease', 'O', 'O']"
1661_aug0,"['In', 'this', 'paper', ',', 'we', 'have', 'analyzed', 'the', 'structure', 'of', 'human', 'gene', 'for', 'rat', 'GSTA3', ',', 'which', 'spans', 'more', 'than', '60', 'kilobases', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Disease', 'I-Disease', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
1661_aug1,"['In', 'this', 'paper', ',', 'we', 'have', 'analyzed', 'the', 'structure', 'of', 'human', 'gene', 'for', 'rGST', 'Yc1', ',', 'which', 'spans', 'more', 'than', '60', 'kilobases', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Disease', 'I-Disease', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
1661_aug2,"['In', 'this', 'paper', ',', 'we', 'have', 'analyzed', 'the', 'structure', 'of', 'human', 'gene', 'for', 'CHL15', ',', 'which', 'spans', 'more', 'than', '60', 'kilobases', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Disease', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
1661_aug3,"['In', 'this', 'paper', ',', 'we', 'have', 'analyzed', 'the', 'structure', 'of', 'human', 'gene', 'for', 'MluI', 'restriction', 'site', ',', 'which', 'spans', 'more', 'than', '60', 'kilobases', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Disease', 'I-Disease', 'I-Disease', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
