id,tokens,tags
937_aug1,"['Using', 'phosphorus', 'magnetic', 'resonance', 'spectroscopy', 'demonstrated', 'maximum', 'rate', 'muscle', 'mitochondrial', 'ATP', 'production', '(', '12', 'BMD', 'patients']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Disease', 'O']"
937_aug2,"['Using', 'phosphorus', 'magnetic', 'resonance', 'spectroscopy', 'demonstrated', 'maximum', 'rate', 'muscle', 'mitochondrial', 'ATP', 'production', '(', '12', 'DM', 'patients']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Disease', 'O']"
937_aug3,"['Using', 'phosphorus', 'magnetic', 'resonance', 'spectroscopy', 'demonstrated', 'maximum', 'rate', 'muscle', 'mitochondrial', 'ATP', 'production', '(', '12', 'myotonic', 'dystrophy', 'patients']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Disease', 'I-Disease', 'O']"
937_aug4,"['Using', 'phosphorus', 'magnetic', 'resonance', 'spectroscopy', 'demonstrated', 'maximum', 'rate', 'muscle', 'mitochondrial', 'ATP', 'production', '(', '12', 'Pendred', 'syndrome', 'patients']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Disease', 'I-Disease', 'O']"
200_aug0,"['Multicentric', 'origin', 'of', 'hereditary', 'and', 'non', 'hereditary', 'retinoblastoma', 'gene', '(', 'HFE', ')', 'mutations', '.']","['O', 'O', 'O', 'B-Disease', 'I-Disease', 'I-Disease', 'I-Disease', 'I-Disease', 'O', 'O', 'O', 'O', 'O', 'O']"
4728_aug0,"['We', 'have', 'assembled', 'a', 'cosmid', 'contig', 'of', '360', 'kb', 'that', 'encompasses', 'the', 'choroideremia', 'gene', 'locus', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Disease', 'O', 'O', 'O']"
4728_aug1,"['We', 'have', 'assembled', 'a', 'cosmid', 'contig', 'of', '360', 'kb', 'that', 'encompasses', 'the', 'HD', 'gene', 'locus', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Disease', 'O', 'O', 'O']"
4728_aug2,"['We', 'have', 'assembled', 'a', 'cosmid', 'contig', 'of', '360', 'kb', 'that', 'encompasses', 'the', 'DM', 'gene', 'locus', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Disease', 'O', 'O', 'O']"
4728_aug3,"['We', 'have', 'assembled', 'a', 'cosmid', 'contig', 'of', '360', 'kb', 'that', 'encompasses', 'the', 'ALD', 'gene', 'locus', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Disease', 'O', 'O', 'O']"
4728_aug4,"['We', 'have', 'assembled', 'a', 'cosmid', 'contig', 'of', '360', 'kb', 'that', 'encompasses', 'the', 'NDP', 'gene', 'locus', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Disease', 'O', 'O', 'O']"
272_aug0,"['results', 'demonstrate', 'that', 'pendrin', 'functions', 'as', 'a', 'transporter', 'of', 'chloride', 'and', 'iodide', ',', 'but', 'not', 'sulfate', ',', 'and', 'may', 'provide', 'insight', 'into', 'thyroid', 'physiology', 'and', 'the', 'pathophysiology', 'of', 'adrenomyeloneuropathy', '.', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Disease', 'O', 'O']"
272_aug1,"['results', 'demonstrate', 'that', 'pendrin', 'functions', 'as', 'a', 'transporter', 'of', 'chloride', 'and', 'iodide', ',', 'but', 'not', 'sulfate', ',', 'and', 'may', 'provide', 'insight', 'into', 'thyroid', 'physiology', 'and', 'the', 'pathophysiology', 'of', 'contiguous', 'gene', 'syndrome', '.', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Disease', 'I-Disease', 'I-Disease', 'O', 'O']"
272_aug2,"['results', 'demonstrate', 'that', 'pendrin', 'functions', 'as', 'a', 'transporter', 'of', 'chloride', 'and', 'iodide', ',', 'but', 'not', 'sulfate', ',', 'and', 'may', 'provide', 'insight', 'into', 'thyroid', 'physiology', 'and', 'the', 'pathophysiology', 'of', 'ALPS', '.', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Disease', 'O', 'O']"
272_aug3,"['results', 'demonstrate', 'that', 'pendrin', 'functions', 'as', 'a', 'transporter', 'of', 'chloride', 'and', 'iodide', ',', 'but', 'not', 'sulfate', ',', 'and', 'may', 'provide', 'insight', 'into', 'thyroid', 'physiology', 'and', 'the', 'pathophysiology', 'of', 'Kniest', 'dysplasia', '.', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Disease', 'I-Disease', 'O', 'O']"
272_aug4,"['results', 'demonstrate', 'that', 'pendrin', 'functions', 'as', 'a', 'transporter', 'of', 'chloride', 'and', 'iodide', ',', 'but', 'not', 'sulfate', ',', 'and', 'may', 'provide', 'insight', 'into', 'thyroid', 'physiology', 'and', 'the', 'pathophysiology', 'of', 'chondrodysplasia', '.', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Disease', 'O', 'O']"
637_aug0,"['hypothesis', 'confirmed', 'adrenomyeloneuropathy', 'pedigrees', ',', 'represent', 'one', 'first', 'examples', 'gene', ',', 'mapped', 'linkage', 'analysis', ',', 'modifies']","['O', 'O', 'B-Disease', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
637_aug1,"['hypothesis', 'confirmed', 'contiguous', 'gene', 'syndrome', 'pedigrees', ',', 'represent', 'one', 'first', 'examples', 'gene', ',', 'mapped', 'linkage', 'analysis', ',', 'modifies']","['O', 'O', 'B-Disease', 'I-Disease', 'I-Disease', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
637_aug2,"['hypothesis', 'confirmed', 'DMD', 'pedigrees', ',', 'represent', 'one', 'first', 'examples', 'gene', ',', 'mapped', 'linkage', 'analysis', ',', 'modifies']","['O', 'O', 'B-Disease', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
637_aug3,"['hypothesis', 'confirmed', 'BMD', 'pedigrees', ',', 'represent', 'one', 'first', 'examples', 'gene', ',', 'mapped', 'linkage', 'analysis', ',', 'modifies']","['O', 'O', 'B-Disease', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
637_aug4,"['hypothesis', 'confirmed', 'uniparental', 'disomy', 'pedigrees', ',', 'represent', 'one', 'first', 'examples', 'gene', ',', 'mapped', 'linkage', 'analysis', ',', 'modifies']","['O', 'O', 'B-Disease', 'I-Disease', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
4101_aug0,"['variants', 'reported', 'literature', ',', 'which', 'must', 'thus', 'far', 'be', 'regarded', 'as', 'sporadic', ',', 'are', 'found', 'to', 'map', 'in', 'parts', 'of', 'Italy', 'where', 'common', 'types', 'of', 'glucose', '-', '6', '-', 'phosphate', 'dehydrogenase', '(', 'G6PD', ')', 'deficiency', 'are', 'also', 'prevalent', '.', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Disease', 'I-Disease', 'I-Disease', 'I-Disease', 'I-Disease', 'I-Disease', 'I-Disease', 'I-Disease', 'I-Disease', 'I-Disease', 'O', 'O', 'O', 'O', 'O']"
4101_aug1,"['variants', 'reported', 'literature', ',', 'which', 'must', 'thus', 'far', 'be', 'regarded', 'as', 'sporadic', ',', 'are', 'found', 'to', 'map', 'in', 'parts', 'of', 'Italy', 'where', 'common', 'types', 'of', 'adrenomyeloneuropathy', 'are', 'also', 'prevalent', '.', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Disease', 'O', 'O', 'O', 'O', 'O']"
4101_aug2,"['variants', 'reported', 'literature', ',', 'which', 'must', 'thus', 'far', 'be', 'regarded', 'as', 'sporadic', ',', 'are', 'found', 'to', 'map', 'in', 'parts', 'of', 'Italy', 'where', 'common', 'types', 'of', 'contiguous', 'gene', 'syndrome', 'are', 'also', 'prevalent', '.', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Disease', 'I-Disease', 'I-Disease', 'O', 'O', 'O', 'O', 'O']"
4101_aug3,"['variants', 'reported', 'literature', ',', 'which', 'must', 'thus', 'far', 'be', 'regarded', 'as', 'sporadic', ',', 'are', 'found', 'to', 'map', 'in', 'parts', 'of', 'Italy', 'where', 'common', 'types', 'of', 'prolidase', 'deficiency', 'are', 'also', 'prevalent', '.', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Disease', 'I-Disease', 'O', 'O', 'O', 'O', 'O']"
4101_aug4,"['variants', 'reported', 'literature', ',', 'which', 'must', 'thus', 'far', 'be', 'regarded', 'as', 'sporadic', ',', 'are', 'found', 'to', 'map', 'in', 'parts', 'of', 'Italy', 'where', 'common', 'types', 'of', 'hemochromatosis', 'are', 'also', 'prevalent', '.', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Disease', 'O', 'O', 'O', 'O', 'O']"
5352_aug0,"['The', 'S135L', 'mutation', 'was', 'not', 'found', 'in', '84', 'white', 'patients', 'with', 'G', '/', 'G', 'hereditary', 'and', 'non', 'hereditary', 'retinoblastoma', 'nor', 'in', '87', 'hereditary', 'and', 'non', 'hereditary', 'retinoblastoma', 'control', 'subjects', 'without', 'galactosemia', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Disease', 'I-Disease', 'I-Disease', 'I-Disease', 'I-Disease', 'O', 'O', 'O', 'B-Disease', 'I-Disease', 'I-Disease', 'I-Disease', 'I-Disease', 'O', 'O', 'O', 'B-Disease', 'O']"
5352_aug1,"['The', 'S135L', 'mutation', 'was', 'not', 'found', 'in', '84', 'white', 'patients', 'with', 'G', '/', 'G', 'VHL', 'nor', 'in', '87', 'white', 'control', 'subjects', 'without', 'VHL', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Disease', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Disease', 'O']"
4624_aug0,"['It', 'is', 'in', 'complete', 'linkage', 'disequilibrium', 'with', 'an', 'Alu', 'element', 'polymorphism', 'within', 'the', 'myotonic', 'dystrophy', 'kinase', 'gene', ',', 'suggesting', 'myotonic', 'dystrophy', 'DM', 'is', 'a', 'consequence', 'of', 'one', 'or', 'few', 'ancestral', 'mutations', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Disease', 'I-Disease', 'O', 'O', 'O', 'O', 'B-Disease', 'I-Disease', 'B-Disease', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
4624_aug1,"['It', 'is', 'in', 'complete', 'linkage', 'disequilibrium', 'with', 'an', 'Alu', 'element', 'polymorphism', 'within', 'the', 'adrenomyeloneuropathy', 'kinase', 'gene', ',', 'suggesting', 'that', 'adrenomyeloneuropathy', 'is', 'a', 'consequence', 'of', 'one', 'or', 'few', 'ancestral', 'mutations', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Disease', 'O', 'O', 'O', 'O', 'O', 'B-Disease', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
4624_aug2,"['It', 'is', 'in', 'complete', 'linkage', 'disequilibrium', 'with', 'an', 'Alu', 'element', 'polymorphism', 'within', 'the', 'contiguous', 'gene', 'syndrome', 'kinase', 'gene', ',', 'contiguous', 'gene', 'syndrome', 'that', 'DM', 'is', 'a', 'consequence', 'of', 'one', 'or', 'few', 'ancestral', 'mutations', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Disease', 'I-Disease', 'I-Disease', 'O', 'O', 'O', 'B-Disease', 'I-Disease', 'I-Disease', 'O', 'B-Disease', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
4624_aug3,"['It', 'is', 'in', 'complete', 'linkage', 'disequilibrium', 'with', 'an', 'Alu', 'element', 'polymorphism', 'within', 'the', 'Kniest', 'dysplasia', 'kinase', 'gene', ',', 'suggesting', 'Kniest', 'dysplasia', 'DM', 'is', 'a', 'consequence', 'of', 'one', 'or', 'few', 'ancestral', 'mutations', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Disease', 'I-Disease', 'O', 'O', 'O', 'O', 'B-Disease', 'I-Disease', 'B-Disease', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
3690_aug0,"['-', 'specific', 'restriction', 'fragment', 'length', 'polymorphisms', 'used', 'establish', 'DNA', 'haplotypes', 'three', '-', 'generation', 'BMD', 'families', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Disease', 'O', 'O']"
3690_aug1,"['-', 'specific', 'restriction', 'fragment', 'length', 'polymorphisms', 'used', 'establish', 'DNA', 'haplotypes', 'three', '-', 'generation', 'adrenomyeloneuropathy', 'families', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Disease', 'O', 'O']"
3690_aug2,"['-', 'specific', 'restriction', 'fragment', 'length', 'polymorphisms', 'used', 'establish', 'DNA', 'haplotypes', 'three', '-', 'generation', 'contiguous', 'gene', 'syndrome', 'families', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Disease', 'I-Disease', 'I-Disease', 'O', 'O']"
3690_aug3,"['-', 'specific', 'restriction', 'fragment', 'length', 'polymorphisms', 'used', 'establish', 'DNA', 'haplotypes', 'three', '-', 'generation', 'VHL', 'families', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Disease', 'O', 'O']"
3690_aug4,"['-', 'specific', 'restriction', 'fragment', 'length', 'polymorphisms', 'used', 'establish', 'DNA', 'haplotypes', 'three', '-', 'generation', 'hereditary', 'and', 'non', 'hereditary', 'retinoblastoma', 'families', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Disease', 'I-Disease', 'I-Disease', 'I-Disease', 'I-Disease', 'O', 'O']"
